Negative,Work laptop is officially dead .. Not happy at all.. 
Negative,"My goodness, it's freezing down here !!!!! "
Negative,@heidimontag why do you put up with him!!!!!  You should listen to your mom 
Negative,is stucked in Paris and can't even travel into France (for work) 
Negative,"@JoannaFBeckett, i don't think there's one close by. Last time I checked, the closest one was 70 miles away! "
Negative,aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company.
Negative,I am worried that I won't get my $900 even though I paid a buttload of tax last year ! 
Negative,"Okay, so.. STILL NO SCHOOL!!!! "
Negative,IS PHONELESS  ...NOW OFF TOO SLEEP
Negative,"Reeked of alcohol at the dentist this morning + was drunk when i put on my tshirt, realised it had a huge stain. Dentist looked disgusted "
Negative,it is really cold 
Negative,cant sleep  she wants to dream!!
Negative,Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!
Negative,@rootbeersoup Yeah. Too bad people like a certain burrito-eating man exist. 
Negative,@Cronotriggers  that's sad.
Negative,just found out that my mum  and my adopted auntie are on twitter.. check them out my mum is TessM64 and my awesome as auntie is tania38
Negative,"Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. "
Negative,struggling with eam law 
Negative,Why can't I sleep like her  http://twitpic.com/2y3ty
Negative,Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan.
Negative,My 4 year old (18 year old) is driving me around the twist...i don't want to be like this 
Negative,"Well, that sucked. "
Negative,i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  
Negative,"Opening a partially frozen beer= Beer on the toaster, under the oven and all over the counter. The kitchen smells like we run a speakeasy "
Negative,@stewiebrittany no  i dont even know how to ride it
Negative,"@MonaSmith sadly, yes. i think i need counciling now "
Negative,"making myself ready for school...don't feel like going, but have two tests "
Negative,Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. 
Negative,Anybody know where my iPod went? 
Negative,"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible."
Negative,@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. 
Negative, Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?
Negative,@kameelahwrites &lt;33 codez....they've been MIA tho 
Negative,@reannaremick doesnt work on my cell  go to sleep! =P
Negative,it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday 
Negative,@taliasunset rock band is hard..on expert!!! 
Negative,@beachbassbone: roomie was home all day. All he had to do was scratch at the door. Comforter has to goto large laundromat machines. 
Negative,"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually "
Negative,they killed off a character on one of my favorite shows and now i'm upset 
Negative,jealous of my friends who got to see the new Star Trek film in Austin tonight. 
Negative,Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  
Negative,"@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!"
Negative,good morning everybody! pkoi y fais pas beau  bon coffee time!
Negative,work again 
Negative,Essay time.... 
Negative,@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. 
Negative,"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. "
Negative,@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight 
Negative,no! i lost a loyal 
Negative,played another hand very bad and lost half my stack 
Negative,It's 6.20pm - early days in a looooooong night at work 
Negative,@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!
Negative,So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though 
Negative,@rj i don't know what half of that means 
Negative,homework homework homework 
Negative,"worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! "
Negative,@MeLaMachinko now i feel bad for unfollowing. 
Negative,"So... Tired... God I hate the new job, and only two days in "
Negative,Sad about Kutner being killed off my fav show House! 
Negative,happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her 
Negative,I feel like shit. This is NOT the way I want to spend my birthday's eve 
Negative,"so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......"
Negative,has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! 
Negative,@emiliexclarkex miss you 
Negative,@stephenkruiser I'm so sorry to hear about your dog 
Negative,Too much internet. How it plagues me 
Negative,i miss my ex soo much 
Negative,Sodding M25   http://twitpic.com/2y3y0
Negative,oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days 
Negative,@featherinair call me back. 
Negative,"is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg"
Negative,it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. 
Negative,"I totally have like...  four girl options, and none of them seem viable "
Negative,"so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......"
Negative,Listening to Bjork's All is full of Love... crying 
Negative,"Omg the hills! Then I love money2, aww I think becky buckwild goes "
Negative,is craving for some tantan nabe  http://plurk.com/p/mzxcs
Negative,C'mon sean man 
Negative,Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.
Negative,"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain "
Negative,@tomatosalsa hope you aren't referring to me  say hello to your new stalker LOL
Negative,@brettyboo why were u sleeping?! Ur gonna be up all night now  how was ur bike ride?
Negative,"@SLessard But, but, but . . I wanna listen to the masters too!  "
Negative,"@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work "
Negative,i feel unloved. dropped 2 tweeters 
Negative,"Off to London for the day on Thursday, it's gonna be raining, oh fab  won't see much on the London Eye! Still Robbie won't care bless him"
Negative,Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.
Negative,@mykele sayyyy whaaaa? I wasn't invited... 
Negative,Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though 
Negative,@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old 
Negative,We're going to post some stories manually due to Twitterfeed problem. That's why we've been so quiet lately .... 
Negative,i don't like lukewarm showers 
Negative,@linuxfoundation - Who should I contact if I need a 1099 for freelance work I did on Linux.com throughout 2008? Never got one. 
Negative,"@skylineking722 connor, it's me, febi  are you really really mad at me??"
Negative,"Need some help?! Want to buy a Macbook pro, but still inlove with my old powerbook! "
Negative,@michaeltao man america is so .. borez anyway lol i just realized you sent me msgs on here. i had no idea. i have no flash 
Negative,@hellivina @IHOPness g'knight lovely ladies. i'm sleepy now 
Negative,Does anybody know how to get your electrolytes back in order? With a vitamin work? I feel sick. 
Negative,"@sudam08  yes, someone hasn't been reading my posts properly  "
Negative,Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  
Negative,Who turned the lights on? It will be time to get ip then 
Negative,@therealnph Twitter hates us both then.  
Negative,I hate the fact that I'm genuinely excited about my last tweet 
Negative,@celesteclara i can't sleep either 
Negative,"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. "
Negative,@champagnemanoir all rain today  . Garden really needs it so not quite so bad.
Negative,Yawn yawn yawn!! 10 more minutes in bed 
Negative,@MajesticFlame ouch - sounds very sucky 
Negative,@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though 
Negative,@mattycus  *cry* 
Negative,"@RumLover An empty rum barrel is a sad rum barrel. *shakes head* the horror, the horror.  "
Negative,It was a sleepless night 
Negative,@BillyBush she admitted to being a fake  
Negative,@BATMANNN  i love chutney......
Negative,got highly bored today scanning 24 pages for daddy. Had to do it! 
Negative,@misterphipps you cooked risotto without me!!??? 
Negative,Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.
Negative,YAY FOR BASEBALL SEASON! boo to yankees losing their first game 
Negative,LOST sucks  ... because i have to work today
Negative,omg exams killed me  how could i not know the difference between haif a circle and a hemisphere &lt;/3 &gt;
Negative,In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam
Negative,@RachelCmrn I don't like goodnights 
Negative,Greaaat my lappy won't turn on  wtffffff
Negative,"@M4RKM  You stuck in traffic then? My journey was traffic free this morning, if it's any help."
Negative,Lookin like an all-nighter. I hate it when I do this to myself 
Negative,@vernonhamilton You're a stranger   
Negative,"Debbugging old VB6 code, the day could have started better . . .  "
Negative,@toddlington only a quarter of a percent babe  darn
Negative,"Coming down with a cold or bad allergies. Either way, I'm miserable! "
Negative,"Can't believe Cutner is dead on House! Sad day.  in Santa Rosa, CA http://loopt.us/ORPL3A"
Negative,Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story
Negative,"Gah, Comcast doubled our cable/internet bill w/out telling us, so we are quitting.  Can anyone suggest an affordable company in bay area?"
Negative,"Another early morn with the Duchess, although she hadn't managed to cross her legs this time "
Negative,@alexbigman you left without saying hi! 
Negative,"l want, but I can't sleep "
Negative,"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. "
Negative,"A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing."
Negative,im boredd. gah  i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee  bahaha
Negative,@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!
Negative,@smokey_robinson  you fell off my list...did I offend you?  
Negative,"18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. "
Negative,gonna try to get some sleep in this hotel room 
Negative,@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly 
Negative,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. 
Negative,rt @KimKardashian Khloe just got fired from the Apprentice 
Negative,in biology class. my lip hurts 
Negative,Sorry for the next tweet... 
Negative,Grr not down to go to school today 
Negative,@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. 
Negative,@mouthsex i asked everyone how they were doing yesterday and not a single tweet back 
Negative,@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! 
Negative,@Kal_Penn I am so sad  Kutner was my favorite of the new team!!
Negative,@MarcusMims wow i didn't get an &quot;hello&quot; u suck 
Negative,"bedtime, school tomorrow, and i still have no books  being broke suckssss"
Negative,Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy
Negative,Synching my contacts from my old mobile to iPhone. Import does not work well 
Negative,i can't concentrate 
Negative,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time 
Negative,Nw more confused then ever! 
Negative,"Not feeling well again. Stupid migraine making my tummy upset.  and my whole body aches, shoot me now."
Negative,Reading Buyology before bedtime... great premise but only turning out to be an &quot;OK&quot; book - lots of info I already knew 
Negative,"Home! I really wana sleep, but due to wasting my free line in town I have an assignment to finish "
Negative,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
Negative,omg... &quot;The Reader&quot; is making me 
Negative,"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged "
Negative,tried to download tweetdeck but it wont download 
Negative,There's an inch of snow on the ground (and counting). I'm worried about the poor flowers 
Negative,@dweeman why aren't you a happy camper? 
Negative,"@dkoenigs thanks man.  I'm so very grateful.  I feel unworthy of such attention, though, because I'm in this because of myself... "
Negative,@t_wolfe  i miss u too. i'm totally comin back tho! Lastnight was sooooooo much fun!
Negative,@sniffinglue ohhh. I love it. ps I'm sad we didn't get to hang out 
Negative,And somehow I still end up in this place 
Negative,"@kisluvkis oh that is very sad, poor boy. "
Negative,"@JonathanRKnight @silver_tulip27 Um, that would be a hell no to the fugly poker dog pants on the cruise!  Hi Jonathan, sorry I missed you "
Negative,I'm doing my homework. It's gosh darn hard!! 
Negative,definitely no vacation for me...   http://plurk.com/p/mzygb
Negative,'study group extraordinare' about to leave campus...some of torts outline finished-good thing-but sleepy as h*#@...will be back@ 7am 
Negative,"Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa. "
Negative,@j_stricko I found it pretty frustrating. stupid monkeys 
Negative,"@lenesha but Im not feeling well, mommy... "
Negative,"@lovebscott Nope, I'm Right Along Wit' You! "
Negative,so a murder? gotcha.  Cant believe it
Negative,@nbensalem i'm sitting at my house and i'm sooo not looking forward to my one class tomorrow. 
Negative,"Ordered some maternity clothes online, which came today. I got something strange I didn't order, not in my size. And stuff is missing. "
Negative,@citizensheep 
Negative,@thesage1014 I wish I could! Gotta work though 
Negative,@SeaGhostdesigns what happened to you on Saturday? You didnt show up... 
Negative,@GirlsGoneChild 
Negative,Can't fall asleep 
Negative,I have mouth ulcer  so painful to talk and eat! 
Negative,"@danphelan Urgh, it was just the video, and they cut the Robots part!!! "
Negative,my dog can't move anymore. praying that he will be okay 
Negative,@Kal_Penn you were pretty much my fave...not much reason to watch now 
Negative,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!
Negative,@mileycyrus hahaha dont be like that one time in NY when you got 30 mins of sleep then got sick  love you!!
Negative,@normalguyguide I can't! I have so much to learn about WWI by tomorrow at noon! 
Negative,New Post!  http://tinyurl.com/cexkqy
Negative,@graemearcher I am sad about Innocent selling out too! 
Negative,dang won't be able to get to any workshops run by web directions 
Negative,"@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize "
Negative,Jap girls ? They're leaving! 
Negative,my poor little girl has a baaaad rash on her bum and isnt feeling good 
Negative,@nicolerichie yes! we had the VHS. i cried when the old man died 
Negative,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video "
Negative,"#travian Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide. "
Negative,waiting for kelly's call. 
Negative,"mhm, not having a good day  blah blah blah"
Negative,"@octopuseatspie I GOT THE I CAN HAS CHEZBURGER BOOK FROM THE LOBO, AND YOU ARE NOT HERE TO LOOK AT IT WIF ME "
Negative,"I'm trying to work on my last assignment of the year, but I just can't get that spark. All I want to do is lay in the grass and read. "
Negative,@robertfperez ugh of course not  Just thursday and friday..sat I have both kids
Negative,@Kal_Penn OH MY GOSH. I'M STILL ~EMOTIONALLY~ DYING AT THE FACT THAT KUTNER'S GONE! Arggg.  Kal ily. 
Negative,@kaozdesign  I think I found my face...unfortunately. You didn't find yours yet?  
Negative,seeing that shouldnt have made my stomach flip like it did 
Negative,Headache... Pleeeease go away 
Negative,@siddharth_ind yeah i do. i have an application that runs every few minutes to do that but its the add-ons. they conflict all the time 
Negative,Pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent. MSU 
Negative,I hate Tuesdays 
Negative,@gracedent it's her &quot;hair&quot; I can't deal with 
Negative,Feel like I'm stuck in a rut. Waiting to hear back from schools is killing me.  Also decided to take a break from #wow for awhile.
Negative,i need new glasses...mines is hangnon 1 arm 
Negative,Meat Week Day 3: Tummy hurts every night 
Negative,Why isn't there a &quot;fake&quot; Verruca on Twitter?... Now i'm sad. 
Negative,On the phone with the bestie than shower.. Confused I don't know what to do 
Negative,"@Sirrah21 Aww poor froofroo, this is way too late for you "
Negative,i miss my 808 fam 
Negative,@OfficialPRofOZ she sed puerto rican 
Negative,@JoeFernandez @klout your not thinking of selling are you? 
Negative,"@simX Yeah. I always slow down at the end  ï¿½ï¿½also, take that! I win."
Negative,"@pornstartweet i wanna go, but I am only 20!!!! "
Negative,@LoveMeagan how i mss the snippet hun?..wts it of may i ask?..i wanna hear 
Negative,"I know! Big love, true blood and united states of tara have too long of waits between seasons! "
Negative,@sensesdestroyer I wanna go to lamb of god 
Negative,is sad she has lost her HN arm band...it just disappeared 
Negative,set my alarm to wake up... wanted to speak to my sis in Africa on Skype - I miss her sooo much 
Negative,awh damn! my puppy has ticks 
Negative,"|H|ouse made me sad. Oh, Kutner "
Negative,@_saffron  Why not? :[
Negative,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing &amp; I need to get over him. 
Negative,needs hugs/snuggles... 
Negative,"@Health4UandPets saw the one with a GSD covered in them, and I could not stop crying. I just bawled and bawled "
Negative,Rachel and jessy r making me work out  thanks you guy
Negative,I'm wishing I had more time 
Negative,@mycaricature The only bit that got me really was when he said Babs was a bad mum  I'm sure that hurts her even though she's laughing.
Negative,I am not wanting to go to school tomorrow. 
Negative,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org 
Negative,@rootbeerfloats8 You hate Billy now?! 
Negative,On a 2-day work-week..fast-forward to Thursday please 
Negative,@snaprebelx omg i love that show. i would be so mad. i feel ur pain im sorry they spoiled it for u 
Negative,Is it possible to die from coughing? It SUCKS being ill 
Negative,cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood 
Negative,@paulieseow hahahahahah i can easily make ice milo but its just not the same 
Negative,why do both of my best friends have to be shitty simultaneously?  Can u at least take turns hurting my feelings? jerks..    going 2 sleep.
Negative,My #art is regressing... 
Negative,@onlysweeter I don't know the dance. 
Negative,@laurwee_boo im ok I guess had a hard day 
Negative,Jade is looking for a new home...  http://apps.facebook.com/dogbook/profile/view/4744827
Negative,damnnn! i missed 11:11 
Negative,"@sarahprout tweetfinder hates me  and I was having trouble with background on twitter,what do you think?"
Negative,@Twilighter4Life lol yeh ill be studying  stupid uni. only 2 more weeks and im on holidays! YAY! plus my birthday next week woot
Negative,"@transbay &quot;SFMTA Budget Proposal Hearing: tomorrow, April 7 at 2:00 pm (City Hall, Room 400). Sadly, I cannot attend.&quot; Me neither. "
Negative,is afraid that her G.I. notes will not read themselves. 
Negative,*Sigh* Rain??? Why did you decide to show up? Move away! You were not invited to the Tuesday-party  (this is not the start I hoped for)
Negative,"_secretgarden_ I haven't gotten any porn spammers  I don't check my followers, but haven't had any tweets like that."
Negative,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! 
Negative,@charleneli Disqus now integrates conversations on many platforms. haven't heard abt JS-Kit 
Negative,and they advertising fake louis bags as 100% authentic on google  i'm pissed!
Negative,Can't sleep  dam naps lol... and its hot
Negative,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing. 
Negative,"@henrygooden @oddchicken I went there about a month and a half ago, was still open then. Smelt really good, but I was getting sick "
Negative,is ready to go to bed..long day tomorrow 
Negative,job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job 
Negative,"No electricity today, so no tweets. "
Negative,@big_think Can Zack tell me how to edit my Bio/Profile? Why create a login at a different co's site to get an answer from BT TechHelp? 
Negative,"Morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while "
Negative,Very tired this morning - no idea why! Great start to the day 
Negative,"Morning All, I'm back from my little break from the computer. back to work again today "
Negative,At mobilityvic.org launch.  No grog  nice video from PWC though
Negative,still no &quot;followers&quot;   please some1 inform me on how this works????
Negative,misses him right now. i need a hug 
Negative,Tried to get up earlier today........didn't work out 
Negative,Omg revisions revisions revisions! I feel like I wasted an amazingly beautiful day today doing pointless work 
Negative,Foot is out of commission  ouch! Running this morning did not help...not smart.
Negative,"About to shower, which I hope will wake me up at last. Oh, and the synth experiments yielded nothing last night "
Negative,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum 
Negative,@cmykevin ooh nice! but williams sonoma already got to me. 
Negative,I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm...  http://twitpic.com/2y4bh
Negative,Waitin 4 the theory test centre 2 open 
Negative,"got woken up this mornng at 7am - damn Lorry , van and car accident just outside on our main road also causing car alarms to go off.  "
Negative,I think I need to get laid. Sad revolution I had earlier rofl 
Negative,@ourcitylight that was so sudden!! 
Negative,Now i want Amanita  ...someone made me feel unliving.
Negative,@lanaRISQUE hahahahhha!! hows your food poisening going? has it gone away? 
Negative,@MissxMarisa haven't heard from Hannah at all yet!! it's very disappointing 
Negative,@hutsoncap  everything alright?
Negative,is procrastinating... i feel ill.. but don't want to go to bed.  
Negative,@danielhalpin Gonna try and find a sports bar to watch that at... not got a chance though I don't think 
Negative,wants to go home and watch The Hills 
Negative,@sarmar I guess I'm out of funny 
Negative,@moethebeat aww moe! I was planning on leaving tomorrow evening  are you gonna be in town by chance?
Negative,"i wanna write, but i'm not cool enough to make up a storylineee. "
Negative,"@Gripping agreed! love the sound, but hates how everyone knows them "
Negative,@brendamew2 no art tomorrow.  and nice to see you've joined twitter!
Negative,"Sigh, I think my PMS is making my mind totally over-analyse things and making me sad "
Negative,@doriantaylor I had one outside my patio. I named him Rex. Then the gardner took him down. RIP Rex 
Negative,Ooops. Just ate a panini from W-mart cold that says it needed to be thoroughly cooked. It didn't taste raw. I die nao from f. poisoning? 
Negative,Good morning for a very rainy France  No gardening for me today.
Negative,"If ever there was a day for staying in bed, today is it "
Negative,Got to take Cleo to the vets. Not sure what's wrong with her but she's feeling very sorry for herself. 
Negative,"today is day 1 of my fast &amp; i feel i may break b4 i go 2 bed  i must hold out til the end of the wk! must stayed focused, wish me luck..."
Negative,Extremely jealous... 
Negative,@kimmyawesome Ohhhh that sucks  I love the summer set.
Negative,@daydee tell it you forgot your password &amp; it will give you a new one. it's the only way I can prevent tons of spam 
Negative,bedtime. wake up call at 7am 
Negative,So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though 
Negative,"Mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. Rushing back to get to the hospital "
Negative,congested nose 
Negative,Can't sleep. Need to talk to someone. 
Negative,"@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls, they're THE CANCER that's killing /b/ "
Negative,"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close "
Negative,Lifee Gets Worsee &amp;&amp; Worsee 
Negative,@dnwallace - I am shuddering and shaking too 
Negative,"Sorting brekkie for the kids then off to the horrible place called work, boohoo "
Negative,my condolences to natasha richardson's family 
Negative,@LittleYellowJen what do don't think ily?? nawwww 
Negative,Where's Derrick  http://ff.im/-1XWXs
Negative,Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am... 
Negative,missed today's ELLEN 
Negative,I suddenly miss my Flintstones vitamin tablets  SOOOO GOOOOD
Negative,@mattpro13 legitimately good cops out there 
Negative,@onlytosee Twitter's been doing that to me tooo. 
Negative,@pealuh I think I need to go to Twitterholics Anonymous...... 
Negative,@lizhenry we haven't heard from her or sha. 
Negative,my heart has been broken. 
Negative,i forgot how to sleep 
Negative,Morning everyone! In serious need of some decent coffee.. why isn't the catering open yet at 08.30? 
Negative,@mostazzza Im sorry I've failed you 
Negative,@CodaQueen oh wait he does have 1 in Oakland on the 18th. Can't understand why he only has 1 &amp; in Oakland 
Negative,is missing talking to my bff on da phone!!!! 
Negative,wondering why I am so stupid  Need to eat more fish I guess *sigh*...
Negative,i miss my old friends from elementary ans middle school 
Negative,@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches 
Negative,looks like i've missed out on yet another job  someone please employ me! Haha
Negative,"@tacce dang, I'll get HOUSE off iTunes. I hear it was a devastating episode "
Negative,Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night 
Negative,Slideshare's embed code is annoying me.  Sorry about the tiny embed  #fail
Negative,@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby 
Negative,I'am bored. Nothing to do! 
Negative,morning all - 1st appointment of the day - the dentist ! 
Negative,"@amyserrata he wrote most of the album, but ironically, the singles he did not write "
Negative,Someone PLEASE take Gossip Girl away from me. I'm addicted 
Negative,good night swetdreamss to everyonee   and jared never chat in kyte puff 
Negative,Horrible sore throat  hurts
Negative,"Time to get dressed, I suppose...gah another workday "
Negative,"Not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon "
Negative,All ready to go to the premier and just realized how under dressed I am 
Negative,It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp
Negative,@Eyrro awwwww bummerr...sorry missed it again 
Negative,Waking up to the sound of jackhammers is not a pleasant way to start the day. 
Negative,@almostcool i'm off now 
Negative,"@jon8737 that just totally made my night, LMAO. They were like screaming at me and I couldn't focus on the 900 mph song "
Negative,Nevada is really long and the gas pumps are down   But on a good note I just won $5 in a slot machine!!  I love to gamble!!!
Negative,@amirrabennett nope. baby's due in 5th may! getting closer but still 1001 things not done 
Negative,headache 
Negative,is still effinggggg sick  when will i get better?! ughh
Negative,Still in bed and donï¿½t want to do anything else. University is callung too loud 
Negative,seattle is in tents! i miss my T.O. peepz tho 
Negative,It just makes me happy! over and over again! I just wish I wasn't afraid to fly  http://tinyurl.com/64skpp
Negative,Errrggggg! My tummy hurts. 
Negative,"thought it would be interesting to get F1 updates from Twitter, slightly regretting the decision, I can't see anyone elses's updates "
Negative,ripped switcheasy colors 
Negative,We failed that song 
Negative, poor mel. Feeling your pain.
Negative,Ugh. still working on project  just taking a small break
Negative,The one day I have to go to school is the same day something exciting happens at parliament square 
Negative,@watko Shockingly not! 
Negative,"Today was a less interesting day on Twitter. @cboyack , @igeldard , and @iidiocracy were all kind of quiet today "
Negative,@CourtneyBrwn awww thanks.. i hate being sick 
Negative,VIP guests today -________-&quot;   blohheeee       I HATE it 
Negative,Up early 
Negative,WHAT THE FUCK YOUKU  I WANT TO WATCH SKINS.
Negative,i forgot my phone in my car but i'm too scared to go outside and get it. 
Negative,I totally forgot we were going to do fisheye 2night   What u doing Thursday....  Btw.... I'm so late with the hills... LOL
Negative,totally shocked by the episode of house this eveing  Lost one of my favorite characters.
Negative,@offbytwo seeing a doctor i hope? 
Negative,didn't pass the first part of the CSET  I missed it by 5 effing points!
Negative,"@KevinPeterson the 2G cases were like that. But scratches don't void your warrenty, dents do... As I found out "
Negative,"I have chapped lips, boo "
Negative,@ryleebeth ye im not  very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol
Negative,@Kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the Javelins though 
Negative,bored and lonely 
Negative,Back to classic rainy Amsterdam days 
Negative,feels like crying that's how sick i feel 
Negative,@Horrors_Wench Me toooooo! I feel like I've been on the verge of an anxiety attack all day.  
Negative,"I woke up an hour ago ... Now I'm having a hard time going back to bed  in Lakewood, CA http://loopt.us/rywlHQ"
Negative,Going to sleep with lily and rocki &lt;3 Johnathon is too busy watching batman movies  http://twitpic.com/2y4j5
Negative,@gaspitsnicole sigh me too  mostly i midd hsnging out with my friends damn growing up : p
Negative,@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol
Negative,@AlyssaSpears I'm sorry.   Maybe walking around all goofy at the store would help...HINT HINT! &lt;3
Negative,@Contempted Did the heroics ever go through! If not sorry! 
Negative,im so tired this morning and there was only cold shower water!not happy 
Negative,"haha I've been with my grandma for 2 days. even she's about 5 houses away, I'll still miss her "
Negative,clearing my desk... 
Negative,w/ every person there. I didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol
Negative,is crying inside. Please oh please let it rain  so warm.
Negative,@thecoolestout 
Negative,"packing my overnight bag for tomorrow, going to the hospital "
Negative,@gaspitsnicole sigh me too  mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too lol
Negative,@Glavas lol.  U read my bio but spelt my name wrong           DARYLO ... Ahem ;)
Negative,"Guten Morgen. Up and off to get ready to go to Phantasialand, Cologne. Yay! But booooo, last park of holiday "
Negative,@la_discoteca  i just saw this im sorry 
Negative,: @nikicheong just reminded me that #KrispyKreme http://www.krispykreme.com.my/ has landed in Msia and has an ugly website 
Negative,@guykawasaki  That's so sad for the goats.   Wa-ah-ah-ah-ah-ah!
Negative,watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb
